txid,index,status,protocol,payee,lastseen,activeseconds,lastpaidtime,lastpaidblock,IP
140f4ec6eb9fbac01ad52d8e34048bcfb4cb878d69fa8c539f40dee6c1cd008b,1,ENABLED,90024,SMhtn3F8KnECKrWzvi2CmfgsrZfs6FaGvH,1519145911,360296,0,0,45.76.44.209:9678
c92564eda82de8359d9574d173fe47a8d7c8cfc82309ab427a18fb865a6b2242,0,ENABLED,90024,SN1UipEVXfaP511rxYxTmcY4NbDXqxuWeb,1519146076,2515555,1518762139,324264,35.164.49.63:9678
5720a7cf4bd95032182a3ce006f2c5735781ad65d791fd4b19751b753c3cf685,1,ENABLED,90024,SNWgkuxwyxZUqBzrQ6TdhrdkWMZFTyKj7v,1519146130,696863,0,0,209.250.235.0:9678
67da12e84e7e7ac86d6f18b0e413aeb28892524ebf751aa436d59055c80819b0,0,ENABLED,90024,SVEMYCN7a3x3GHxcxBLHNx4uB49accqVUM,1519146076,998625,0,0,138.197.210.38:9678
f8f5d301ef1c10d4355010dc4fbf53d4dc8ca250562c9cd859a9ae0a320efd4e,1,ENABLED,90024,SjUhPduHwm39E7RVNJVaB6G7xotEfuKds6,1519146194,45441,0,0,198.166.220.31:9678
c26248c8393ee408ec7a9372d13dce2257ff94b3c831529d05955edfb14ef051,0,ENABLED,90024,SMhPSsgCL4JiaEu4UBqUXfUCjJXXC1dNYd,1519145894,986903,0,0,159.65.72.231:9678
5b110ecfdbf0fa378027188201c1c3f5cfb96efeb75866c1ae26826e1c3028a0,0,NEW_START_REQUIRED,90024,STGdgMgJvVb4WzmSpXW2aLb7wkutPnNxKA,1518041407,1407075,0,0,209.250.255.191:9678
f99334bdd2a61f928ca5a7df5a89ce0a8b7feaed390245cd2e08086ff17e3675,1,NEW_START_REQUIRED,90024,SVKLQULrDftxTC9tm58B5HKza79taqMsPy,1517780583,1145228,0,0,139.59.250.109:9678
724d5a21a66dd840d5e203599a683b686cc95480763b7f5f71fd270569b54a07,1,NEW_START_REQUIRED,90024,Sh8S45BDaKFYMf1FnbKAyNaJbPoXR2jwxL,1518986855,2351179,0,0,80.211.129.138:9678
335f3b34f4fad6cae55fdcbb8788e9c55ef1f1ffdb78406c131f01689d90f457,0,ENABLED,90024,Sggr8kiN8TrBDPbFB93vTBCuRKErf3i1GQ,1519146170,1216875,0,0,104.238.135.48:9678
21f8ed51cf0536a62ca357df8791d8bdbb309da27a0b340f71a0f4a53f1e3ffc,0,ENABLED,90024,Sc1J5dQBnxYD4NvrR59ZWwKBX2ejZ1ve4p,1519146039,1002166,0,0,45.63.37.123:9678
71a19160f88ffde842cc07af39d4b4bf5944791b5306135175a73c326704a40a,0,ENABLED,90024,SNEzAHE5SCLHdbLFNC5uXdV3toXd2PbrmM,1519146059,750765,0,0,144.202.1.87:9678
11174172a908bf9a9787f106643505f8a6a2e6902df83959e8ba97a4812fab13,1,ENABLED,90024,SRcH6Y1cubb3RtDgKkcPfaeoDPjpGyNNu5,1519145882,448362,0,0,159.89.150.99:9678
4abb9280c436e905ac376ac03afe54cda5cae44e9f6f6f6e9874562ecfdd4eab,0,ENABLED,90024,SddfUmHFZ7Ljr3PWsFEqVZJa4JSuM9AxyE,1519146204,925018,1518837024,325565,45.76.82.115:9678
494ef2776065a88cad31b8fcf56e265e396dd46499f2cadaeda8c503a0d8a41d,0,ENABLED,90024,Shea7TFD5ru4FMFGMefvvrhaAnexmNqRoZ,1519145884,899678,0,0,107.191.55.42:9678
cd4fa06640a5424d7bc76a6fa80eec417c627ab7ae8f600d12422875699149d3,0,ENABLED,90024,SS5Li6WtxZqox1qpMMhSSgxAFP7FqELbmF,1519146163,147691,0,0,209.250.224.101:9678
8767653dc81ccf9fb08bfd17f5dab6b3d8614161b5c9c0057bc23e10850f8153,0,ENABLED,90024,SkTC6U3HmGBVceCJQpXZPgYgkzxKxXGvWp,1519146049,805200,0,0,209.250.230.81:9678
eed45f3d8950bef80af8b49e91464807bf2ff3ef04032b8ee80df6e958ac73f1,1,ENABLED,90024,SiffquuwMM5wymgjkQwjsEqy1oQ3Krjnyn,1519146301,826652,0,0,144.202.101.235:9678
0e14692c59afc3fa6fbd9bd2a14032fbfc44e5e41fffb4cfe3b70bb533fe5594,1,ENABLED,90024,SXZET5puGneoYXFfEJ8NG5yqUB4vAb1Shf,1519146298,2501527,1518784513,324665,178.62.232.43:9678
7c0d6c666513e11f68eb19c2c64fdfba15cd1fa7d8322123cbd10d4d1ae31347,0,ENABLED,90024,SVPUyxRGWJ6dhwbQAQciSoT8nRSys77H25,1519146420,826772,1518848548,325833,144.202.80.123:9678
80748afb048c70afcb9d250d9a7fad37569e624809a06be1e9153c9ff8b0f519,0,ENABLED,90024,SThU5Fx4YheF1WCwgnj15NZmmPm7ZXKRML,1519146344,788965,0,0,45.32.171.159:9678
9d36d4f0ebdd5ac31926962e203489c0d37ddacbbdbd36b755cac80dc2685eac,1,ENABLED,90024,SkF1sjUE823t6Nf3BAmAPitMrNBmtH2B46,1519146143,107839,0,0,165.227.225.74:9678
a459c59242ca3d186359e720ec7ab35c6bb3d3e6320ca5d857326780b53c1540,0,ENABLED,90024,Sc1DGW9mv16tLRdHe6YKBEdU4XBAeepeqA,1519146312,762579,0,0,144.202.82.5:9678
06560d70b4127d1e1958b18144e5b82da2022032483a310fe290e1e26ef2e1bb,0,ENABLED,90024,SkCMTMCECFQWKT4a38vZFULkHjHuS8baE4,1519146469,622268,0,0,172.104.184.120:9678
f69e2f3bd1edd71b3750732823c30abb2e8266cd18b9bb17085f281bde5cf67d,1,ENABLED,90024,SW8pHebqtvhv67YKSzuTY6rrAUtuxeZ5za,1519146314,731131,0,0,80.209.224.171:9678
fb0b1155f8ed38a53ef7bba3a6c6dbe4ef72645b7ccc3ef4858c94784e6d1ac9,1,ENABLED,90024,SftaK8RGu2NCtDE6BtxEsmUVjTan1Dqeus,1519146278,706426,0,0,54.71.127.143:9678
c9fff2bd61bb5e2e342427c0eb64567abe5e19dcb5908564e987c0941c64eee2,1,ENABLED,90024,SPDLkJcskkrD2xpsYoScY3xiLHGhNRN7ZP,1519146420,622219,0,0,45.56.125.166:9678
20ec881595d83bc0599e7a5f43e6532be14a1b0855e41540ad99956960ad5061,1,NEW_START_REQUIRED,90024,SebyePn2TEriVTjJnMgZgL44ya1t9ruuzy,1518198163,812007,0,0,107.174.221.183:9678
c4fbbde21b0dc8b1984dcfe9fb0e83f72a73c9d05474c5cd3fc5146a28380dc9,1,NEW_START_REQUIRED,90024,SRQ8wUUj2ajvu2m5tGWgemDpxCZByBxxrr,1517875792,0,0,0,192.210.142.221:9678
7c991f61ab2972c08e897e40370c488b732d4bd50c4ece5f8995c568f1f703dc,1,NEW_START_REQUIRED,90024,Sj56CiRzKwWikmrwq2xC2VoDeCZ3rDaYhW,1518464205,1078040,0,0,104.206.240.145:9678
387cef547e84c9bd55f691f4ed1e89ae1f3143d649947c509a4684ad910df6ca,0,ENABLED,90024,SdM55eWLS6S4reFBWTdKg7X4TAP5r1WfmV,1519145952,543219,0,0,209.250.255.49:9678
eb7c12da0f6f54cef28bb9525aebed1cc1d8db9a37f9baea3321f88f8530142a,1,ENABLED,90024,ShQE2moMVVrJQCNv2rbq4WbtbpqwtFcKBb,1519146143,2489156,1518711612,323346,45.77.207.125:9678
c0830cea2451e306204a7282417f119d8977f4425afbc945772d8b9678980347,1,ENABLED,90024,SZCEPKrjiPHE2n8jxyCH7c88BYRHQgJQfA,1519146109,383893,0,0,138.68.12.243:9678
7f76fc7c8b57d5afdaf16f29e0508525ea8d8ac19ebd07936ce78141a8c6eabf,0,ENABLED,90024,SRyYvSLdHTT32T5tTqGnvFppHJeXgxwjLW,1519145911,1207854,0,0,104.236.245.193:9678
b724a8e6f3e79747e9cfc9fcdf2fb8d9213668dc519c08d04f2be86850c11a20,1,ENABLED,90024,SdbkTMEWB91bKygwWLdrBqvM9NG1MqUKSX,1519146469,2488238,1518811744,325065,52.89.137.78:9678
8a49ede6de6930694e271b36371e71b460a8b790890e41dab1bde1a4b7c72014,1,ENABLED,90024,SQymvBrNgbLT9tWNrimcYFnbcDGf5MUw92,1519146053,1113488,0,0,45.76.11.143:9678
e1b7046532adecc143791a4004a2d4c904b12e0c7561d3349b622aeb1ae46bdc,1,ENABLED,90024,SNqnnue4wu5MKbmz2XkYDQKVvuw6yp91ka,1519146136,2486993,1519089754,330218,52.87.3.199:9678
dfd4d9c49635df188a536a34d7d7c8b66d678f59750a42e2d1f95ec2325ac047,0,ENABLED,90024,SYgTZptnPhySPjZDiFzZwo7jqnR9W6uUuu,1519146044,2486070,1518890774,326551,108.61.206.156:9678
bb220ece5106604cfdee058a9e77d78ddcbde31c434015084c6912e13319ac26,0,ENABLED,90024,Shp9ekGNFK6skXfJMP2QqDkbybzZ4n1SP8,1519146070,1444698,1519064136,329770,149.56.12.112:9678
dd6fe9b0d586f96135ec5a70c493901a6f847c697386f9265ce2381e6672a6e0,1,ENABLED,90024,SczpF7gY6RzqKfKSCzk9tfjinWWfjXnuAK,1519146315,1488389,1519077154,330031,89.47.161.175:9678
351b2f62d65f8fb6205c1642a84025a7b29ea734cced5f23f9e6a6acdf7de77f,0,NEW_START_REQUIRED,90024,SbyqjAE6GjgWsRUfZKjHhy6W41zUKA42qC,1518469659,603822,0,0,104.207.134.220:9678
d9a7a2f69e6fdb8cf4dc23eb8a691cda43a168e90f4525424a654fa361cc18fd,0,ENABLED,90024,SZXpeWUfpHMAa3wwTqDEYyM2QzyG6TW42D,1519146075,1704478,1518719876,323484,54.37.229.90:9678
a9acc0e0e0ce724e8484857dec1ba3057aa89b73a69c60c069d74b0d6a2de67a,0,ENABLED,90024,SWeAgewr4fbM2KqVdo9rmnafVRCcW89vKN,1519146090,300194,1518848493,325832,159.89.144.70:9678
57bd6ff2f01fa9db121113fe33067e259ae9fa6513ca9e9c8200c0b56c4162e1,1,ENABLED,90024,SQfKWntoZgYXe3Shh89B2Ez1C9GHJ7bHcv,1519146381,682752,0,0,104.131.52.39:9678
5e20cdb0adeec37fe95852a2ef3c093be25503e55f2edfb3520a975815a18003,1,ENABLED,90024,SjdYFEQrhct2K1XUHjzMqVP8xDWx5cdnAt,1519146164,383821,0,0,165.227.53.53:9678
310e3189af8f34aad8535fad553fd5352648ce0e9ff6ce27f579c8d11f3ab25b,0,ENABLED,90024,SRoWhJ1XsyK45pFGr8J31xY1BPKYNghtu3,1519146098,334672,0,0,46.101.30.152:9678
ebaf90db422d0f057682e5a5a536deb5e761008cdf124ba733a7e00fcb191cb8,1,ENABLED,90024,SVK8EUZi1Uae5YZSTfu9xqkTKpAz5rg4ZG,1519146071,2471136,1518866630,326080,45.55.205.199:9678
a95e574da3338e41d7c6998e7984df01ad0f9add449b2c7b481abb645883aed4,0,ENABLED,90024,Siozet9w24isx1KzqSiFPYREPwjazypiUU,1519146221,976258,0,0,45.77.52.135:9678
62ac82886505a5350a0549c23406adc71dbc403c330442094a5c0c3d3412dbce,1,ENABLED,90024,Sc18AC4vYoeY9UmoL737mV6i8PXsCj5FkH,1519146093,1275656,0,0,138.197.201.67:9678
38c24edba1da9800500ca2ba7e336bb71f5fe937e9f40b599dd165b6a0e38b83,1,ENABLED,90024,SasNDYJk2kBtKKTjD12DaPSRtMr93NEiBQ,1519145909,2470415,1518797367,324879,45.76.25.71:9678
c980fa472d6ad246d13bc33431cc1ad44ce7d0fc87cdc906c54527633b151133,1,ENABLED,90024,SPv4vXnRDXWauH7FVvBTapRS1bqxnyyK8q,1519146394,2470374,1518865940,326075,45.32.187.220:9678
187ed6e2b57673f709700c1243fd16f63cd87a4b68e8c553699f1a9dd5095b17,0,ENABLED,90024,SMsS7XxFsiewgCou68yX9uwG8vLkWw6rt1,1519146334,676835,0,0,144.202.66.19:9678
9c0e7b3e9acd9003efd4dd8092d59a2debc3442cd4937ab164a0092a979a6215,1,ENABLED,90024,SecieLa42Rr1ciY9kW698La2jg9G18N65n,1519145961,610875,0,0,108.61.216.84:9678
643133ff97122e101ebbef1bca4db830bcfb2b647d96d2d2be5ababcffb2ca28,0,ENABLED,90024,SRXg9ahGk8Z5L1hGvoX75C8HJYFgZVpnyi,1519145949,2464055,1518888084,326492,45.32.207.156:9678
f1d6ddd2033638e898e8713ba3fddfca8f51621c9cff3f390820496c21c62336,1,ENABLED,90024,SgjMacF9DevFM49PJ1kFBVjhDTCJj2SP4r,1519146431,2464537,1518970099,328067,104.156.252.253:9678
882edcb7781180169f1aa14f5e6b0042682bc50efa29d72ad77e0fd4008ab29c,1,ENABLED,90024,SZdtqgNJJKM1fAd4d7yCBJa5kzfrmqkVvK,1519146029,2464135,1518870789,326152,45.32.140.249:9678
bf011873ef37577fea41f53bb5db11998bc661d5f142c6711bb032e74839bb9b,0,ENABLED,90024,SghntDa4SEMNaPmZfvYAT8BMwbMGWkeb7t,1519145935,383696,0,0,138.197.192.118:9678
3db77206e814b6eb428984004897430e3110775747f8b11ff40b6be60f79e9d1,0,ENABLED,90024,Si82t7BvHLiWaM2FYoocnqSTvXgssbC5Ps,1519146226,125161,0,0,178.62.1.49:9678
8c21ae64e41341a01fabd661d3a31fe5b2754a1a97c888254084e3769f726d2b,1,ENABLED,90024,SeuGQ5KuYoycA3s6fL5T2UdCb7fP8nh164,1519146306,2452880,1518807976,325009,45.32.179.77:9678
2ba522d612546230677a9f01617b84d8b2f68e8aa9ffaf83499edd66465af741,0,ENABLED,90024,SjTpiewJ744TSETzRVDoffw1rKnVQCYU3T,1519146054,64579,0,0,138.68.12.109:9678
13eddbb625fa4cde997256cd382a7e54e3a6bfd69d1d62654b87794c38e2267d,1,ENABLED,90024,SYgdkKR8mSvXsGw9SwYe7h4sftfucsfANc,1519146149,2447684,1518733016,323749,45.77.49.129:9678
d3784f7eebd54585323623ee032043667395404d0f76edcfa6676d0b699fcaa2,1,ENABLED,90024,SieU2Rq7M6siCsb4Ga22ngCQxFYMxtMdTe,1519145969,1449894,1519120149,330756,149.56.142.187:9678
f1162bb68fa66a63750ad78e823986f8099caa41589d5c17116fa8fbf45e0d0e,1,ENABLED,90024,SYkiHyTviyvE3RTgkyqU1MtERdDiCw1oDS,1519146376,764737,1518701414,323144,159.89.21.59:9678
745e00818be19b06cd230f45f478c1d1e16e023eb8f743011f02ebe438b5dd48,1,ENABLED,90024,Sh7aGZpKZPmukS9xLbWKYuTsFmeMKcULgm,1519145854,2405959,1519062020,329739,45.32.247.171:9678
89c05d498f3356722dc22fa825bfa3c0bc8487d5bcdc7710fd29b1876becb33d,0,ENABLED,90024,SX2zz2oRTDa1xyPsx1wVrePQYhXnGqnAyf,1519146144,2436311,1518745554,323975,45.77.49.170:9678
af694f05529d5c8e86b5df0ff3723bc6e6e623a91877198c072793ba38d43375,0,ENABLED,90024,SgZ5ZvsAM2AZsaYVtiWWtfWotwHu3XpzBC,1519146118,2437135,1518724256,323582,45.77.234.38:9678
70b751f76a024191a4a111984ae65c2376178c947e6bf26af965cb33def12d6e,1,ENABLED,90024,Sb3zWQqzPG3BUGyCw1iSPCvky4UzYosBDA,1519146191,2443598,1518942650,327529,45.77.239.96:9678
4b0c04c658343ab3f3bbe5fc99e1cce010be0967ad28817328dc27baff4e00ae,1,ENABLED,90024,ShGLZRzuo8SQwocWPwiNybYVZwna7cw2z4,1519146050,667841,0,0,107.191.57.227:9678
bdce0bdad1299e3823298c68c8c43b41d0309c931dd4ae97e837cf145444ea06,1,ENABLED,90024,Ska83gs5nfuepfxgMqkFiALnmAgwxfrxDg,1519145959,495149,0,0,45.76.127.108:9678
26ddae743254afcfd7f1f5ce464f103d243709cf35167abb642de28f72cb5b95,0,ENABLED,90024,SfWoCBV4ALM8s3X7pbLfJZiFkaqKtAiQQd,1519146007,2443414,1518931111,327315,45.77.239.240:9678
9058002a8104fd3a491e148a0f16831c358dfb408e1668b9210e8064f6c99786,0,ENABLED,90024,SMfKWCBSwHdECbjnyYkhnE8nbENfbQdAFd,1519146067,2436115,1519103977,330449,45.76.127.87:9678
bf0b9566bc9c33e6ae37f1647767cd2dd7d0993c2228c55f00696918747a2e7a,0,ENABLED,90024,SapLGa8sQmwoAgcwXqTjZTdcWKFXY7eLmV,1519146169,2436217,1518801741,324938,108.61.185.109:9678
102bd14cd608e65f548c1430d2e512f6c1325831e774169154ab955f9b555360,1,ENABLED,90024,Sc8QEzkUbtRQw3PFekSxeNE3XuBQkKZqQf,1519145935,2435983,1518722289,323541,45.63.26.152:9678
5c5e78d18dc19a1ca29197dec8924aeb9952fed77ae16124c2c64292b048ea48,1,ENABLED,90024,ScXzmt1HEUkTjm958E8Lok2cJtjsxe5aHC,1519146228,2436276,1518835367,325529,108.61.251.91:9678
ae4e36b8ae168f14d65bb4c9df88b52b1a99750991dde333c76e7b48d0a6e417,1,ENABLED,90024,SSCRchfQQsxvuUUwzwnyJLYfLSzhiD9yNd,1519145917,360302,0,0,209.250.227.9:9678
27f855d807cf9373d0602daef3cd97d920c03a04f60c3edfc4df6f64683a0e34,0,NEW_START_REQUIRED,90024,SXtrtw7Y6w43PvvvrtArcopZurMQje7hg3,1518492968,1773313,0,0,209.250.252.194:9678
a4a55a69dd8cb1127dede54084457a586bc1ddec10d81235aecabec584b7e541,0,ENABLED,90024,STDrHZu9RisiJgLKPtzkjagP3tvAA3sZDj,1519146385,152410,0,0,178.62.21.159:9678
9f1ff8f0116fd961aa8dd0b6d047a16960012d7abc9564b51344905947fce3fd,1,ENABLED,90024,SZFwXZa6sD7Uvrt4qZcVbjFK6p7Q3TaLvi,1519146043,1399927,1519089433,330211,138.68.180.129:9678
deb077de6ad3c2650c38a1feacc2e61180600a30f2e9f55e600a844e1bef020d,1,ENABLED,90024,ScXLAgjXLm4m6dD9gtsES9wf1xQx7pyZPb,1519146401,2421354,1518707514,323267,128.199.32.151:9678
a77015f578b913de51c31cf96283320e91dad355f8770f30563d11bc9802180d,0,ENABLED,90024,SkUhzP7PkPQJHsaJinuX8wAGWUX9Cprdaq,1519146138,952855,1518848139,325823,104.238.182.186:9678
d0d30c1f314d10eab6d43033ba72dc7483506574ec6bc7c6dfddc9503c8f096c,1,ENABLED,90024,SjxE4eGFgEuRw7wRHVAEMjaoB9zGbfibon,1519146263,2418128,1518752208,324078,45.32.34.192:9678
35779d58cc7ff4ceb967161aabd2d3a8f0b68b7d83179c9836a455c6f2cb88ce,0,ENABLED,90024,SYgi78TdBJfetkhqNtiFVbP2D8oA9LM1ss,1519146048,260374,0,0,209.250.251.2:9678
a5668d710b226291b634bfa87d48a4c74ef0962ba7aa79ab89f6a4acc3403b34,0,ENABLED,90024,SUhGmazs7owxdKZmRZpU19Z41VBrAuKtEx,1519146227,740230,0,0,89.18.27.172:9678
ae23a66516ee4e6b0b48240c62008c88c6592643ae667a25d593ab79d5ccde92,0,ENABLED,90024,SXPqqaiUCG4MGi2Kf62nRDYxECDncQ9Tez,1519146260,2406908,1518949264,327673,45.76.247.93:9678
fa35ec498f2569a5d425ccdc959fbac27d0754d52c2a14c083f87e96f675494d,0,ENABLED,90024,SPWZ1wABCZ6ow7xu6XouAVvB3Jsq1CLaD5,1519145922,1162772,0,0,67.205.150.208:9678
363d2ac15c0264d23356fe9fead5ae81db0ac1403c6a3a2b3ee5f8ea82651442,0,ENABLED,90024,SV8ZgxSHd96Zi4Fc6tffCUkrMSrt162uox,1519146043,597816,0,0,213.136.94.124:9678
998f520402ca6311b2b47455fc27a0024decc3225efeacf1601c2dd25c719631,0,ENABLED,90024,SfM53bnzjHEJ6uwchY7W7JVzvJLUfV8ZTE,1519146371,352748,1518762658,324272,45.32.194.206:9678
99c6a7aabc09c001d9e1a5722ac0a04ca2f8581af263ededb74de3f10a72b610,0,ENABLED,90024,Sfinzm92ZqHfB5JNwwTLLyJyCxb2GM9Aom,1519146302,454425,0,0,45.76.34.232:9678
4adbc1b6c055ffcb46b6d9d40aee5838b158487de9d1bb292b29842b114a54c4,0,ENABLED,90024,SaD3BqUWzEh7t5D6Wz6tmT8YAXAZtMZfTZ,1519146060,1364895,1519101756,330411,45.55.40.89:9678
2ee9ef5486a150fc8d380aef9543a0870e5ce9353c19d1ba470ecd6ad6cc7b45,0,ENABLED,90024,Sce6Gz5xbMx8JHpZYUWaewHmuw7VtZP3a3,1519145884,1852547,1518770223,324411,76.74.219.144:9678
5f06e34ff76e1986bdbd37c5c5217c7a45a9c5b651fc635989e091beba1ff1a4,0,ENABLED,90024,SiVf9qSRHVqot9U9zvU6FnHp5pvZicRxt1,1519146448,2399247,1518756063,324143,45.77.201.75:9678
2884adf88048a91974a817bf3c63773c775cedc349c580ed8081043c6e74179e,0,ENABLED,90024,Sdz9Hz4Hdkkbjdeci98XYrqAURoB4yFxd2,1519145944,413082,0,0,45.76.233.54:9678
c4d57a1f8625237303ba3c2ed1d99e4aff91e31d5151bf4ae1a70147d19a744b,0,ENABLED,90024,SVgTwno1Bcmds3A3BZYEFMAPoFNR84UreN,1519145871,2397461,1518941610,327514,45.76.56.138:9678
96a0e24204d43536b5b4a180db67827b2e233a67396edaff083a29635b012029,1,ENABLED,90024,SZZ82PAJx4zshJ89HfTmxm8KUbjfEwRJRn,1519145946,2395502,1519142442,331186,45.76.89.45:9678
b286fb40e4ff4b0b0575ae36160983f772e82029dd75fe74d9e7edbf2b6f6884,1,ENABLED,90024,SVopk4ERrgCL3yDo2cRzdU2gNRNmNys3F5,1519146028,978422,0,0,45.32.129.222:9678
347adbacf60a08ed082cdf40ec0f3b483eb1ba6b195df848586caf47e59a0b95,0,ENABLED,90024,SRxvG3axmVeJcH5prfobNkM2Tx95XqGH2U,1519146416,1035224,0,0,45.76.229.227:9678
85c0bdc69a17900009e78f1939ec744202448f61195e24e58539531075fc32d2,0,ENABLED,90024,SYrNDFtxZqLwBT1wbRxfAhcu7aVjCdRPwi,1519145886,648510,1518837578,325581,45.55.78.89:9678
a222a275d46bb593e524e16b0885749a5328fa2cadacfb91a196e940b801cfac,1,ENABLED,90024,SefndXcK2BKAPqidGBERtKoWiRua99cGaM,1519146165,2391339,1519054798,329597,45.32.180.152:9678
d3def6f50b644660284a65d9816481c87dc3f2ca01db16392dbf02612886c564,0,ENABLED,90024,Sgdvr2XUPWAc7oWAfZnSiGcAjEhU4zNrQp,1519146084,2389922,1519124795,330850,45.76.242.93:9678
fb4f59254ef74c0d572353ad8e87b34ba4affc337a583eb1ae74f490f61d2d4b,0,ENABLED,90024,SYsV5Tjvsa6oCAUELBiEfd6Mc3W1MPn95u,1519146174,2390012,1518753436,324105,45.63.77.141:9678
4278d37d5d9ea249228bc6a52ac2fb692cac1d804852c5469fa5da3ee3547ff5,0,ENABLED,90024,SdZ5Ut77yoefXHaeQZDhB8TwZvMED2H1Zu,1519146305,2390143,1519019776,328972,45.77.212.81:9678
ebe0b592e4a2e36e10cb4b5ea1ccd4d1cc6a170beba4269970a18aabe2de5389,0,ENABLED,90024,Shc8aXzVHuPBmtWznvwewG12SPjaVLVNQn,1519146138,2389976,1518869087,326108,207.148.8.210:9678
def4847e68e95ddbf58922bdc8cba1aacafa571586c6ed0203351f715cda83a0,0,ENABLED,90024,SiUey7z9kzV2ApK5ijXo6QUPibDd1K4ag6,1519145874,2389712,1518906427,326870,207.246.72.194:9678
5aa984f9f298b32ab8992493cbfc67fdc934b2723ab202b701c8f757998ddf12,0,ENABLED,90024,SPxwvaV9v6ArzvNiG8HgZkK5Y2R7GwZavf,1519145871,2389709,1519071280,329911,207.246.72.238:9678
b0abdb2eb01bf3ffff95ba568f2e2f5767362c7117a2f8f92ea4d09e534beb95,0,ENABLED,90024,ShZ9EyWbuC4kcSw9Cqh1Qf8KA44xMjd9un,1519146271,1035079,0,0,45.76.17.234:9678
ab04f07492738216301ebbaa9ef328120191393d18c536c3c24db1a459814bb4,0,ENABLED,90024,SgqSyZL7QY13T3NdRbPFDgxy1PrVtkg8bY,1519146139,1446015,1519081251,330089,69.90.132.78:9678
0e7ac7e46c50859830a36cca8193ada5b4e5ef78ed702096dba51d19f24ed06e,0,ENABLED,90024,SRfy1NTwtj3VfKzCAg4RCLZZZWx1eetdxM,1519145970,2389336,1518824524,325295,66.172.10.143:9678
c96afab9746a68e268d90be0f642ad50db109acbcf39a1da01e0f7db60fd987e,1,ENABLED,90024,SQtdcV3DJGo1xjWC27z1D8csowkDT7dXjm,1519146005,2385617,1518763286,324289,139.162.246.197:9678
0b6bfa48e605fd68bffc06e99623d09db62cae3184482ae0b9a9f9cb20c7acba,0,ENABLED,90024,SUQzfpN2Ewzj2R8Sqw3CuYV7sqVRwBsP9Q,1519146453,2385934,0,0,104.238.186.149:9678
f8fb7ee86ad1befcd5e6551976db12ade3033e9b3157a318feb8bb0a9ea3d8a4,1,ENABLED,90024,SVbHGuABfSkzNzAJWGjaeeVULttDveVx4i,1519145858,1034666,0,0,104.207.158.213:9678
b9bdfad5f5dbe9ad64c66a63da82f8cad62e2f46a897b4218be5a9f38ab0b8d5,0,ENABLED,90024,SUXKu3MXy69iG9AqzAt112LWavgmCRjTUx,1519146157,848764,0,0,76.74.219.187:9678
0ca00519cc4c42d51f85d93ac137fa168e9c42b74e07cafdbbdd6a3edb99b801,1,ENABLED,90024,SbdBptB2UBDXKwMomDDJD8WBizaLh3fJKj,1519146182,2375393,1518776146,324515,207.148.8.192:9678
40649b3fde0d1d9289d0058092ded036e57cdaad2788607751f4bbdaaea02d98,0,ENABLED,90024,SNcDZypGmmkjR7jANCGstG4FTfn3VX4VFE,1519146000,260308,0,0,209.250.249.118:9678
21616be750cf368469f2c5b82b6e1b003d05067743ba54f4d9bb4d8c0ec46c6f,0,ENABLED,90024,SbD5NcBAroZeXdiaLYjf3kiJ5ePLL2Uvvx,1519145987,365604,0,0,128.199.180.18:9678
ea9016da016420cddeb26298373496c94196197829d8c5ae9b5c5f17419a2a6f,0,ENABLED,90024,SVc9JzYMVqHZcoh8axqjxG5oLnGweMJDXT,1519146048,1727405,1518865906,326074,108.175.5.127:9678
7ac14d9415c2cde295c754aab48dc987eb0ee8b94a3e7e22174f0ff3e4db47e3,1,NEW_START_REQUIRED,90024,STg6tyjunMN1Ky52fJiPh1pSwRGjwPZ5MB,1519103652,0,0,0,165.227.230.166:9678
f00800e9eb3cd2ee91c246f7dda3fc700c49719386b05d58bfd08c82bbc7ffad,0,ENABLED,90024,SbeUERJgFJGrHtRGv7TG8BofoxTro4E2QE,1519146102,825942,0,0,45.32.230.151:9678
662488af52938f77fb4cbed9e35c749e4d452bde038ec6d3c0b7b8a6640bcd0d,0,ENABLED,90024,Sbj74UgfrkQKex69drxQwNXV8QLeEPgdES,1519146021,879197,0,0,139.162.196.90:9678
d09ff77c76e0e624b0bb6fe30ab791cf4bee1d1fea08ffb73238ce92b9b314e5,0,ENABLED,90024,SfF4kFdUMGx11G6GfyFgJVythMT69ChUTq,1519146367,810102,0,0,138.197.194.171:9678
72fc8e7b0315e370a4d12306f47ca3521a3cd587787e15c2b048170e36a164d2,0,ENABLED,90024,SghLPCjQDFoiYQB2TocbJb7hCVaXK7ZXwD,1519146018,2374505,1518917690,327089,45.32.192.123:9678
0f7dcdb11b475d019ac24e3f5a7c244b0871b9bfaf54edfb1abd03e04cc76ae6,0,ENABLED,90024,ShRT5YydYEJyLG8WcaGerKVp4zj3jmMRT4,1519146196,2365699,1518994442,328527,159.89.138.99:9678
5f4ed21ff1e0f527581871eb60bca9eb9fe54304f56d9d6c37eeb805c5788ba4,1,ENABLED,90024,Sdgfzydg4Wiae4b4XV7MScKYPWSbsPpNhk,1519145866,2365363,1518888090,326493,128.199.153.100:9678
74ffa9b55a82fe855611b2670eba66e55fc5c8e708532ade70b1dc36e49d4f49,1,ENABLED,90024,Sg8t5ocbgiKtVGaQK5J88M5raSJqo2vttv,1519146113,2363672,1518989147,328437,45.63.36.221:9678
